review_id,Asin,Brand,Nation,Rating,Content,primary_segment,segment_core_hits,segment_aux_hits,segment_total_hits,segment_score,segment_score_gap,segment_confidence,segment_core_evidence,segment_aux_evidence,出墨方式,Price Level,ATTR__绘画主题__人物,ATTR__绘画主题__植物/自然,ATTR__绘画主题__装饰物/器物,ATTR__绘画主题__动物,ATTR_TOP__绘画主题,ATTR_TOP_SCORE__绘画主题,ATTR_TOP_HINT__绘画主题,ATTR_TOP_MATCHED__绘画主题,ATTR_TOP_MATCHED_HINT__绘画主题,ATTR_TOP_DISPLAY__绘画主题,ATTR_MENTIONED__绘画主题,ATTR__绘画场景__课堂/学习,ATTR__绘画场景__家庭/个人,ATTR__绘画场景__户外/社区装饰,ATTR__绘画场景__工作室/商业制作,ATTR_TOP__绘画场景,ATTR_TOP_SCORE__绘画场景,ATTR_TOP_HINT__绘画场景,ATTR_TOP_MATCHED__绘画场景,ATTR_TOP_MATCHED_HINT__绘画场景,ATTR_TOP_DISPLAY__绘画场景,ATTR_MENTIONED__绘画场景,ATTR__购买动机__入门学习,ATTR__购买动机__提升技能,ATTR__购买动机__专业产出,ATTR__购买动机__兴趣爱好,ATTR__购买动机__礼品需求,ATTR__购买动机__品牌信任,ATTR__购买动机__社交/媒体种草,ATTR__购买动机__便携性需求,ATTR__购买动机__多功能需求,ATTR__购买动机__压力缓解/情绪调节,ATTR_TOP__购买动机,ATTR_TOP_SCORE__购买动机,ATTR_TOP_HINT__购买动机,ATTR_TOP_MATCHED__购买动机,ATTR_TOP_MATCHED_HINT__购买动机,ATTR_TOP_DISPLAY__购买动机,ATTR_MENTIONED__购买动机,ATTR__使用对象__儿童,ATTR__使用对象__青少年/学生,ATTR__使用对象__成人,ATTR__使用对象__老年人,ATTR_TOP__使用对象,ATTR_TOP_SCORE__使用对象,ATTR_TOP_HINT__使用对象,ATTR_TOP_MATCHED__使用对象,ATTR_TOP_MATCHED_HINT__使用对象,ATTR_TOP_DISPLAY__使用对象,ATTR_MENTIONED__使用对象,ATTR__介质偏好__纸张/卡纸,ATTR__介质偏好__深色纸,ATTR__介质偏好__木材,ATTR__介质偏好__石头/岩石,ATTR__介质偏好__玻璃,ATTR__介质偏好__陶瓷,ATTR__介质偏好__画布,ATTR__介质偏好__布料,ATTR__介质偏好__鞋类/皮革,ATTR__介质偏好__塑料,ATTR__介质偏好__金属,ATTR__介质偏好__树脂/黏土,ATTR__介质偏好__黑板/光滑特殊表面,ATTR_TOP__介质偏好,ATTR_TOP_SCORE__介质偏好,ATTR_TOP_HINT__介质偏好,ATTR_TOP_MATCHED__介质偏好,ATTR_TOP_MATCHED_HINT__介质偏好,ATTR_TOP_DISPLAY__介质偏好,ATTR_MENTIONED__介质偏好,ATTR__产品期望__颜色表现,ATTR__产品期望__覆盖显色,ATTR__产品期望__流畅出墨,ATTR__产品期望__耐用寿命,ATTR__产品期望__安全/气味,ATTR__产品期望__包装/收纳,ATTR__产品期望__便携性,ATTR__产品期望__性价比,ATTR__产品期望__多功能性,ATTR__产品期望__效率/快干,ATTR_TOP__产品期望,ATTR_TOP_SCORE__产品期望,ATTR_TOP_HINT__产品期望,ATTR_TOP_MATCHED__产品期望,ATTR_TOP_MATCHED_HINT__产品期望,ATTR_TOP_DISPLAY__产品期望,ATTR_MENTIONED__产品期望,NEG__颜色种类,POS__颜色种类,NEG__色彩一致性,POS__色彩一致性,NEG__色彩饱和度与混合,POS__色彩饱和度与混合,NEG__色系评价,POS__色系评价,NEG__笔头表现,POS__笔头表现,NEG__笔头耐用性,POS__笔头耐用性,NEG__流畅性,POS__流畅性,NEG__墨水特性,POS__墨水特性,NEG__笔身与易用性,POS__笔身与易用性,NEG__绘画表现,POS__绘画表现,NEG__场景表现,POS__场景表现,NEG__表面/介质表现,POS__表面/介质表现,NEG__外观与包装,POS__外观与包装,NEG__多样性与适配性,POS__多样性与适配性,NEG__教育与启发,POS__教育与启发,NEG__特殊用途,POS__特殊用途,NEG__性价比,POS__性价比,NEG__配套与服务(色卡),POS__配套与服务(色卡),NEG__购买与服务体验,POS__购买与服务体验,NEG__容量,POS__容量
3937,B001ANVDMU,posca,US,5,Used for drawing on canvas and fabric.,精细绘画/插画创作群,1,1,2,4,3,high,for drawing,drawing,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,1,1,0,0,0,0,0,画布,2,"on canvas, canvas, canvas board, stretched canvas",on canvas | canvas,"on canvas, canvas","画布（on canvas, canvas, canvas board, stretched canvas）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,B001ANVDMU,posca,US,5,These are the best markers for rock painting,多表面diy/定制群,1,1,2,4,4,high,rock painting,rock,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",rock painting | rock,"rock painting, rock","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,B001ANVDMU,posca,US,5,"Purchased as a birthday gift. Granddaughter, age 11, has declared these to be perfect, and is happily painting and drawing on rocks, cups, etc.",多表面diy/定制群,2,1,3,7,6,high,on rocks | on rock,rocks,阀门式,(1.67-2.12),0,0,1,0,装饰物/器物,1,"still life, object drawing, ornaments, ornament",cups,cups,"装饰物/器物（still life, object drawing, ornaments, ornament）",1,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",granddaughter,granddaughter,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,1,0,0,0,0,0,礼品需求,1,"as a gift, for a present, gift for someone, birthday gift",birthday gift,birthday gift,"礼品需求（as a gift, for a present, gift for someone, birthday gift）",1,1,0,0,0,儿童,1,"kid, kids, child, children",granddaughter,granddaughter,"儿童（kid, kids, child, children）",1,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,3,"on rock, on rocks, rock painting, painting rocks",on rock | on rocks | rocks,"on rock, on rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,B001ANVDMU,posca,US,5,"Great  Markers for Art Journaling and Mixed Media.  They work on most Mediums.. Gesso, Mod Podge, Acrylic Paints etc.  Very Very Good Product.  Be sure to shake the marker to bring the ink down to the tip.  These are great because they don't leave a Puddle !!!!  Excellent Coverage!  I will always buy these in the future.  No more searching around for the right marker  - I found it!!",纸面手账/装饰书写群,1,1,1,4,4,high,journaling,journaling,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,1,0,成人,1,"adult coloring, for my hobby, for fun, journaling",journaling,journaling,"成人（adult coloring, for my hobby, for fun, journaling）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,0,0,0,0,0,0,覆盖显色,1,"opaque, opaque coverage, covers well, one coat",coverage,coverage,"覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,B001ANVDMU,posca,US,5,"My new fav pens. High opacity, easy to use, long lasting- though a little expensive up front. Worth it! Using mostly on shrink plastic. SUPER NICE!",多表面diy/定制群,0,1,1,1,1,low,,plastic,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,0,0,0,0,0,0,入门学习,1,"starter kit, starter set, for beginners, beginner friendly",easy to use,easy to use,"入门学习（starter kit, starter set, for beginners, beginner friendly）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,1,0,0,0,塑料,1,"on plastic, plastic, plastic models, plastic ornaments",plastic,plastic,"塑料（on plastic, plastic, plastic models, plastic ornaments）",1,0,0,0,1,0,0,0,0,0,0,耐用寿命,1,"long lasting, durable tip, built to last, workhorse",long lasting,long lasting,"耐用寿命（long lasting, durable tip, built to last, workhorse）",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3971,B001ANVDMU,posca,US,5,"Using these pens to do artwork on the edges of books,They don't bleed into the pages and the colours are vibrant.",精细绘画/插画创作群,1,1,1,4,4,high,artwork,artwork,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,B001ANVDMU,posca,US,5,"Amazing! They are great! My kids loved them! They last for long ! We still have them in used, 7 months ago we got them and they at stil working! Good stuff",儿童/课堂使用群,0,1,1,1,1,low,,kids,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",my kids,my kids,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,2,"kid, kids, child, children",kids | my kids,"kids, my kids","儿童（kid, kids, child, children）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,B001ANVDMU,posca,US,5,"I love the depth of the colors and how they function asa fast drying paint, that works like a marker.I got a bit too excited though, lol. Wanted to use them immediately so didnt set up very well....be careful when ""charging them up"" and use a test paper.I blobbed a large quantity of white paint onto a sketch, then got it all over my hands (which I used to quickly wipe the blob off). I think the colored pens are less blobby.",精细绘画/插画创作群,0,1,1,1,1,low,,sketch,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,0,0,0,0,0,0,0,0,0,纸张/卡纸,1,"on paper, paper, marker paper, bristol",paper,paper,"纸张/卡纸（on paper, paper, marker paper, bristol）",1,0,0,0,0,0,0,0,0,0,1,效率/快干,1,"quick drying, fast drying, dries instantly, saves me time",fast drying,fast drying,"效率/快干（quick drying, fast drying, dries instantly, saves me time）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,B001ANVDMU,posca,US,5,These have worked great for me and so fun to use! I use them for painting rocks for my local group and they do not bleed and hold up well to being sprayed with sealer.,多表面diy/定制群,0,1,1,1,1,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",painting rocks | rocks,"painting rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3982,B001ANVDMU,posca,US,5,My wife has rock painting parties and these are the best.,多表面diy/定制群,1,1,2,4,4,high,rock painting,rock,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",rock painting | rock,"rock painting, rock","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,B001ANVDMU,posca,US,5,Good quality. Ordered for my son who is happy with them.,儿童/课堂使用群,1,0,1,3,3,high,for my son,,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",my son,my son,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,1,"kid, kids, child, children",for my son,for my son,"儿童（kid, kids, child, children）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,B001ANVDMU,posca,US,5,"A return to the past, when I was a little girl and I wrote and drew in my diary. Uniposca are unique, gorgeous set",纸面手账/装饰书写群,0,1,1,1,1,low,,diary,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,B001ANVDMU,posca,US,5,I liked the fact the pens were sturdy and were not dried out like other pens I have bought. The set was a gift for my 11 year old granddaughter. She loved them and was excited to use them to create art projects at home.,精细绘画/插画创作群,1,0,1,3,3,high,art project,,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,2,"for my kids, my kids, for fun, home project",granddaughter | at home,"granddaughter, at home","家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,1,0,0,0,0,0,礼品需求,2,"as a gift, for a present, gift for someone, birthday gift",as a gift | gift for,"as a gift, gift for","礼品需求（as a gift, for a present, gift for someone, birthday gift）",1,1,0,0,0,儿童,1,"kid, kids, child, children",granddaughter,granddaughter,"儿童（kid, kids, child, children）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4008,B001ANVDMU,posca,US,3,"These markers are not for serious creatives. They can be used for projects for kids but not for paintings or, ""real,"" pieces of art especially on paper. The markers when dried will eventually crack and peel away ruining the appearance and texture of the art work. Not good for serious artists.",儿童/课堂使用群,1,1,2,4,4,high,for kids,kids,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,1,"kid, kids, child, children",kids,kids,"儿童（kid, kids, child, children）",1,1,0,0,0,0,0,0,0,0,0,0,0,0,纸张/卡纸,2,"on paper, paper, marker paper, bristol",on paper | paper,"on paper, paper","纸张/卡纸（on paper, paper, marker paper, bristol）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4019,B001ANVDMU,posca,US,5,perfect for rock decorating,多表面diy/定制群,0,1,1,1,1,low,,rock,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,1,"on rock, on rocks, rock painting, painting rocks",rock,rock,"石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,B001ANVDMU,posca,US,5,Drawing in a special book ...,精细绘画/插画创作群,0,1,1,1,1,low,,drawing,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,B001ANVDMU,posca,US,4,"Great for painting rocks! Even the lighter colors are opaque enough to show up on top of a dark coat of paint. They are paint, so they don't dry instantaneously, so you can muddy the tips if you use multiple colors in quick succession. You may need to shake them and press down sometimes when they get a bit dry, but overall, a wonderful product. Make sure you get the extra fine point ones, too! (those are my favorite.)",多表面diy/定制群,0,1,1,1,1,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",painting rocks | rocks,"painting rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,1,0,0,0,0,0,0,0,0,覆盖显色,1,"opaque, opaque coverage, covers well, one coat",opaque,opaque,"覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,B001ANVDMU,posca,US,5,Great for painting on rocks.,多表面diy/定制群,2,1,3,7,7,high,on rocks | on rock,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,3,"on rock, on rocks, rock painting, painting rocks",on rock | on rocks | rocks,"on rock, on rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,B001ANVDMU,posca,US,5,Good little craft item ! My daughters loves them,多表面diy/定制群,0,1,1,1,1,low,,craft,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",my daughter,my daughter,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,B001ANVDMU,posca,US,5,"I absolutely love these paint pens.  I was introduced to them by watching ZHC on YouTube with my little brother.  We kept watching their draw challenges and thought the pens would be awesome to do art with so I ordered a ton of different Posca pens! this bundle being one of the many bundles I purchased.  The pens do not disappoint.  The marker only needs to be shook once and then pressed down on for the paint to disperse into the felt tip.  The blunt tip holds A LOT of paint,and if it seems like it's running out,  just give it a good shake and press down again to pump more paint into the felt tip.  The colours are amazing and so bright.  Once dried you can certainly layer other colours on top without them bleeding into eachother or the paint mixing.  I love the black pen for thick outlines.  And the blue and the pink colours are my absolute favourite for colour pay off.These prices for the pens are a steal,  too.  Because in my local art stores it is much much much more expensive for the paint pen packs. The only thing I dislike is that I feel like there's not as much paint in the pens as I would like.  Maybe I'm using them more often than most would and that's just how it goes.  I've been able to paint/draw multiple pictures before the pens run out,  though. I love that the caps snap on and do not come off easily like some caps to pens and paint pens.The colours are so bright and you do not have to press hard what so ever to get the paint out and keep it coming out smoothly.I absolutely one hundred percent will buy these pens again and from this seller.Things were packaged well and I recieved everything quite quicklyHighly recommend the Posca brand.  And if you haven't watched the art videos on the ZHC channel,  you have to! These artists are impeccable and it definitely inspired me to start drawing again and I'm glad my little brother has some inspiration to get into art.  He really loves the pens and has been so excited when Amazon comes to the front door with more of them haha",精细绘画/插画创作群,0,1,1,1,1,low,,drawing,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,1,0,0,0,0,0,0,0,流畅出墨,1,"smooth flow, flows well, smoothly, consistent flow",smoothly,smoothly,"流畅出墨（smooth flow, flows well, smoothly, consistent flow）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4036,B001ANVDMU,posca,US,5,LOVE THESE!  I used them for painting pumpkins!  This was clean and easy.  Have purchased 3 packs.,多表面diy/定制群,1,0,1,3,3,high,painting pumpkins,,阀门式,(1.67-2.12),0,0,1,0,装饰物/器物,1,"still life, object drawing, ornaments, ornament",pumpkins,pumpkins,"装饰物/器物（still life, object drawing, ornaments, ornament）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,B001ANVDMU,posca,US,5,I bought this for my daughter because she makes boxes  for families who have lost a baby and she uses these to decorate the painted boxes. Good quality product.,儿童/课堂使用群,1,0,1,3,3,high,for my daughter,,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",my daughter,my daughter,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,2,"kid, kids, child, children",baby | for my daughter,"baby, for my daughter","儿童（kid, kids, child, children）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,B001ANVDMU,posca,US,5,Love posca markers. These work so well for fine details in paintings ! Amazing product,精细绘画/插画创作群,1,0,1,3,3,high,fine details,,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,B001ANVDMU,posca,US,5,I recently took up painting rocks. I love these pens because I can paint anywhere without having a big mess to clean up. The colors are bright and easy to blend. I use a small brush for detail that I just keep in the pack of pens. I use a very little bit of water and get some paint off the pen and it works perfectly. These are more than I normally pay for any art supplies but I have no regret.,多表面diy/定制群,0,1,1,1,0,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",painting rocks | rocks,"painting rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
